url,origin,origin_name,name,description,ingredients,made_from,image
http://www.wikidata.org/entity/Q5730960,España,España,Bocadillo de chorizo,"tipo de bocadillo que puede servirse con diferentes variedades de chorizo, por lo general en forma de lonchas",,"panecillo, chorizo",http://commons.wikimedia.org/wiki/Special:FilePath/Bocadillo%20de%20chorizo%20%28Brea%29.JPG
http://www.wikidata.org/entity/Q385808,España,España,hornazo,comida popular española de pan engrasado,"carne de cerdo, harina",,
http://www.wikidata.org/entity/Q1131897,España,España,Mazamorra,alimento semilíquido,,"agua, maíz, Hipoclorito de sodio",http://commons.wikimedia.org/wiki/Special:FilePath/Mazamorra-1-..JPG
http://www.wikidata.org/entity/Q110891687,España,España,Zopako,pan tradicional del País Vasco,,,
http://www.wikidata.org/entity/Q8255731,España,España,callos a la madrileña,plato,tripas,,
http://www.wikidata.org/entity/Q3098712,España,España,Gazpachos extremeños,plato de la gastronomía española,,"pan, yema de huevo, Pimentón de la Vera, tomate",http://commons.wikimedia.org/wiki/Special:FilePath/Gazpacho%20extreme%C3%B1o.jpg
http://www.wikidata.org/entity/Q1216990,España,España,Trucha a la navarra,,,"Jamón de España, Salmo trutta",http://commons.wikimedia.org/wiki/Special:FilePath/Trucha%20a%20la%20Navarra.jpg
http://www.wikidata.org/entity/Q62059923,España,España,Tokke,barrita de chocolate,,,
http://www.wikidata.org/entity/Q1218450,España,España,Lacón,,,,
http://www.wikidata.org/entity/Q3028666,España,España,Neula,,harina,,
http://www.wikidata.org/entity/Q30005092,España,España,arroz con granos,plato típico manchego,"linguiça, morcilla, fríjol, chorizo, arroz, panceta",,
http://www.wikidata.org/entity/Q6406630,España,España,Castañas con leche,,,,
http://www.wikidata.org/entity/Q6082370,España,España,Ponche segoviano,,,,
http://www.wikidata.org/entity/Q111182015,España,España,Pan de cañada,pan plano aragonés,,,
http://www.wikidata.org/entity/Q597044,España,España,Quesada pasiega,postre típico de Cantabria,leche,,
http://www.wikidata.org/entity/Q61767137,España,España,Blanco y negro,bocadillo valenciano,,,
http://www.wikidata.org/entity/Q85791787,España,España,Ternasco asado,,Ternasco,,
http://www.wikidata.org/entity/Q5739698,España,España,Calamares en su tinta,,"tomate, tinta de calamar, ajo, cebolla, aceite de oliva, Teuthida, vino blanco",,
http://www.wikidata.org/entity/Q10753530,España,España,Lechazo asado,,carne de cordero,,
http://www.wikidata.org/entity/Q11168485,España,España,Regañao,torta típica de Teruel,,,
http://www.wikidata.org/entity/Q6150978,España,España,Torta loca,dulce típico de la provincia de Málaga,"yema, aceite de girasol, huevo, hojaldre, harina, azúcar",,
http://www.wikidata.org/entity/Q6009527,España,España,melcocha,dulce español elaborado con la caña de azúcar y que pasó a las Américas con los conquistadores. Posiblemente su origen sea árabe,"panela, limón",,
http://www.wikidata.org/entity/Q17015916,España,España,Roscón de reyes,bollo típico de fechas navideñas,,,
http://www.wikidata.org/entity/Q109453166,España,España,Pan Dalí,tipo de pan inspirado en Salvador Dalí,,,
http://www.wikidata.org/entity/Q5663872,España,España,Albóndigas de bacalao,,"ajo, perejil, papa, bacalao, Piñón, huevo",,
http://www.wikidata.org/entity/Q743714,España,España,Catanias,confite español,almendro,,
http://www.wikidata.org/entity/Q7827307,España,España,Tortita negra,factura de la gastronomía argentina,harina,,
http://www.wikidata.org/entity/Q5904252,España,España,hueso de santo,dulce español típico del día de Todos los Santos,,,
http://www.wikidata.org/entity/Q581701,España,España,Cocido lebaniego,,garbanzo,,
http://www.wikidata.org/entity/Q683495,España,España,Pastel vasco,postre cuyo origen está en la región vasco-francesa de Lapurdi,,"mantequilla, huevo, harina de almendra",http://commons.wikimedia.org/wiki/Special:FilePath/G%C3%A2teau%20Basque%20in%20Gastroteka%20Bimendi%202020-05%20ac.jpg
http://www.wikidata.org/entity/Q20016,España,España,fideuá,plato típico español,,"agua, sal, aceite de oliva, mejillón, producto del mar, cebolla, fideo, ajo, gamba, Sepia esculenta",http://commons.wikimedia.org/wiki/Special:FilePath/Fideua%20-%20xurde.jpg
http://www.wikidata.org/entity/Q5834310,España,España,Entornao,,,,
http://www.wikidata.org/entity/Q927982,España,España,Cocido montañés,plato gastronómico típico de Cantabria,,,
http://www.wikidata.org/entity/Q112661348,España,España,Hojas de parra,"postre típico de Navarra, España","jugo de limón, anisetta, harina de trigo, huevo, canela",,
http://www.wikidata.org/entity/Q5738673,España,España,Cachorreñas,"sopa que se suele elaborar con pan en remojo, con algo de vinagre","pimentón, vinagre, pan, ajo, agua",,
http://www.wikidata.org/entity/Q3394588,España,España,Almendrados de Allariz,plato de la gastronomía gallega,,,
http://www.wikidata.org/entity/Q8347391,España,España,cochinillo asado,,carne de cerdo,,
http://www.wikidata.org/entity/Q112325694,España,España,Torta de cañamones,pan plano de España,,,
http://www.wikidata.org/entity/Q950976,España,España,gachas,plato de la cocina tradicional española,harina de trigo,,
http://www.wikidata.org/entity/Q109380830,España,España,Lechuguino,pan candeal de Valladolid,,,
http://www.wikidata.org/entity/Q25413607,España,España,Chocho,,,,
http://www.wikidata.org/entity/Q3589163,España,España,Espinacas a la catalana,,"Piñón, Spinacia oleracea, pasa",,
http://www.wikidata.org/entity/Q7230368,España,España,Porra antequerana,sopa fría de España,"ajo, Solanum lycopersicum, pan",,
http://www.wikidata.org/entity/Q6076597,España,España,pipirrana,"ensalada de cebolla, tomate, pimiento verde y pepino, de España",,"morrón, pepino, cebolla, tomate",http://commons.wikimedia.org/wiki/Special:FilePath/Pegalajar%20%28RPS%2017-08-2014%29%20Pipirrana.png
http://www.wikidata.org/entity/Q91903691,España,España,Barzón (postre),postre de Autol,,,
http://www.wikidata.org/entity/Q868158,España,España,Cocido,"guiso de legumbres, carnes y verduras típico de la gastronomía española","garbanzo, Salo, papa, fríjol, carne, fiambre, zanahoria",,
http://www.wikidata.org/entity/Q1555816,España,España,Piperrada,,,"Capsicum, cebolla, tomate",http://commons.wikimedia.org/wiki/Special:FilePath/Pip%C3%A9rade.jpg
http://www.wikidata.org/entity/Q8962869,España,España,Frito mallorquín,,,,
http://www.wikidata.org/entity/Q2843384,España,España,Goguera,,,,
http://www.wikidata.org/entity/Q6007813,España,España,mazapán de Soto,,,,
http://www.wikidata.org/entity/Q5768439,España,España,Chula,plato de la cocina gallega,,,
http://www.wikidata.org/entity/Q177166,España,España,torta de reyes,bollo elaborado con una masa dulce con forma de toroide adornado con rodajas de fruta,masa,,
http://www.wikidata.org/entity/Q30918987,España,España,Abisinio,postre de masa frita y relleno de crema pastelera,crema pastelera,,
http://www.wikidata.org/entity/Q11923085,España,España,freginat,,carne de cerdo,,
http://www.wikidata.org/entity/Q702104,España,España,pimientos rellenos,plato de verdura rellena,"carne picada, Capsicum",,
http://www.wikidata.org/entity/Q16619629,España,España,plato alpujarreño,,"Huevo frito, papas fritas",,
http://www.wikidata.org/entity/Q3667736,España,España,Chicharrón,comida basada en la grasa del cerdo,"piel de cerdo, panza de cerdo","panza de cerdo, piel de cerdo",http://commons.wikimedia.org/wiki/Special:FilePath/ChicharronMixto.JPG
http://www.wikidata.org/entity/Q16643224,España,España,Turrón de Soconusco,,"grano de cacao, almendra, azúcar, leche",,
http://www.wikidata.org/entity/Q16621176,España,España,potaje de farro,,,,
http://www.wikidata.org/entity/Q4393189,España,España,remojón,,,,
http://www.wikidata.org/entity/Q1639853,España,España,Moros y cristianos,plato originario de cuba,,,
http://www.wikidata.org/entity/Q132800029,España,España,Boba,pan español de trigo,,,
http://www.wikidata.org/entity/Q1784786,España,España,pisto,plato manchego,"Solanum lycopersicum, Allium cepa, berenjena","berenjena, Allium cepa, aceite de oliva, Capsicum, tomate",http://commons.wikimedia.org/wiki/Special:FilePath/Pisto.jpg
http://www.wikidata.org/entity/Q555084,España,España,dulce de membrillo,dulce de fruta,"membrillo, azúcar","azúcar, membrillo",http://commons.wikimedia.org/wiki/Special:FilePath/Dulce%20de%20membrillo.jpg
http://www.wikidata.org/entity/Q6112629,España,España,rosquillas de Santa Clara,,,,
http://www.wikidata.org/entity/Q16613521,España,España,Olla segorbina,guiso (olla) típico de la provincia de Castellón,,,
http://www.wikidata.org/entity/Q2894790,España,España,caldo de pimentón,,,,
http://www.wikidata.org/entity/Q9078988,España,España,Sopa de almendra,,"almendra, crema de leche, canela, vainilla, leche",,
http://www.wikidata.org/entity/Q5710501,España,España,ate,variedad de dulce de membrillo de México,,Cydonia,http://commons.wikimedia.org/wiki/Special:FilePath/Ates.jpg
http://www.wikidata.org/entity/Q168263,España,España,Tortel,dulce catalán,brioche,,
http://www.wikidata.org/entity/Q20921881,España,España,Cañas,,,,
http://www.wikidata.org/entity/Q53869442,España,España,Fritillas Manchegas,dulce conquense,,,
http://www.wikidata.org/entity/Q2227296,España,España,pestiño,tipo de fruta de sartén,masa,,
http://www.wikidata.org/entity/Q957776,España,España,migas,plato español,pan,,
http://www.wikidata.org/entity/Q117195224,España,España,marinera,tapa tradicional de la Región de Murcia,,"anchoa en salazón, ensalada rusa",http://commons.wikimedia.org/wiki/Special:FilePath/Marinera%20%2820230317%20151918%29.jpg
http://www.wikidata.org/entity/Q6090810,España,España,Puchas,dulces típicos de Semana Santa en la Sierra de Francia Salamanca,"picatostes, aceite, pimpinella anisum, harina, sal, azúcar",,
http://www.wikidata.org/entity/Q1420371,España,España,Goxua,,,"crema de leche, caramelo, bizcocho, crema pastelera",http://commons.wikimedia.org/wiki/Special:FilePath/Goxua.jpg
http://www.wikidata.org/entity/Q4543774,España,España,bolado,bollo repostero servido en España desde el siglo XVIII,,,
http://www.wikidata.org/entity/Q1344218,España,España,Ensaimada de Mallorca,,"manteca de cerdo, huevo, harina, azúcar",,
http://www.wikidata.org/entity/Q930514,España,España,Torta Cristina,,,,
http://www.wikidata.org/entity/Q9082318,España,España,Tejas y Cigarrillos de Tolosa,,,,
http://www.wikidata.org/entity/Q5662130,España,España,Alajú,postre de la provincia de Cuenca,,,
http://www.wikidata.org/entity/Q5775793,España,España,Coc de Fraga,postre español,,,
http://www.wikidata.org/entity/Q6066037,España,España,Pastel cordobés,,,,
http://www.wikidata.org/entity/Q1243795,España,España,Marmita de bonito,marmitako,,"pez, Capsicum, cebolla, papa, tomate",http://commons.wikimedia.org/wiki/Special:FilePath/Marmitako.JPG
http://www.wikidata.org/entity/Q1089959,España,España,churrasco,tipo de carne a la brasa,carne,carne,http://commons.wikimedia.org/wiki/Special:FilePath/Costela%20no%20Fogo.JPG
http://www.wikidata.org/entity/Q6139075,España,España,Tarta capuchina,,,,
http://www.wikidata.org/entity/Q109311139,España,España,Pan de flama,tipo de panes,,,
http://www.wikidata.org/entity/Q6013714,España,España,Migas de niño,postre típico de la provincia de Cuenca,,,
http://www.wikidata.org/entity/Q110533119,España,España,Mollete de Antequera,Protección Geográfica Protegida,,,
http://www.wikidata.org/entity/Q6121521,España,España,Torrija,,pan,,
http://www.wikidata.org/entity/Q3571325,España,España,Chiretas,embutido de cordero y arroz típico de la zona del Pirineo,,,
http://www.wikidata.org/entity/Q111993743,España,España,Pan de codos,pan de origen catalán,,,
http://www.wikidata.org/entity/Q15705292,España,España,Filloa,plato de la cocina del noroeste de españa,,"agua potable, leche, harina, huevo de gallina",http://commons.wikimedia.org/wiki/Special:FilePath/Filloa%20con%20mermelada%20de%20frambuesa.jpg
